address,attraction,chance,city,cname,collected,cuuid,day,degree,delivered,endtime,ftype,iname,industry,info,invited,logo,maxsal,mina_url,minsal,month,overdue,refresh,reslan,scale,url
深圳,【2020届】腾讯数据挖掘、机器学习算法工程师实习生,面议,深圳,腾讯,0,com_klj5ssw4yspk,5,硕士,0,2018-10-29,1,数据挖掘机器学习算法工程师（20届）,互联网,"腾讯实习生岗位：数据挖掘，机器学习，推荐算法<br>
需求量：2人<br>
工作地点：深圳<br>
<br>
工作职责：<br>
1. 负责腾讯应用宝海量数据的分析及挖掘工作，建立相关的预测模型等，为商业应用提供数据驱动的服务与产品；<br>
2. 通过机器学习和数据挖掘的技能，探索业务应用的增长点，提升线上转化率及收入。&nbsp;<br>
<br>
工作要求：<br>
1. 硕士以上学历，数据挖掘、机器学习、人工智能等专业的硕士和博士优先考虑；（硕士的话2020年毕业的优先）<br>
2. 对机器学习、数据挖掘算法及其在互联网行业的应用，有比较深入的认识和理解；<br>
3. 有推荐系统、信息检索等方面的建模经验优化考虑；<br>
4. 精通机器学习或数据挖掘常用算法原理，包括但不限于逻辑回归、决策树、SVM、关联分析等；<br>
5. 熟练掌握至少一门编程语言，包括但不限于C/C++、JAVA、Scala、python等。<br>
6. 严密的数学思维、突出的分析和归纳能力、优秀的沟通表达能力。<br>
<br>",0,https://sxsimg.xiaoyuanzhao.com/77/56/774790A6E764F9F3E1D1816966490F56.png,201,pages/zwDetail/zwDetail?uuid=inn_ybmp6yecb0ar,200,3,0,2018-10-15 20:25:55,中文,2000人以上,https://www.shixiseng.com/intern/inn_ybmp6yecb0ar
上海市长宁区淞虹路207号明基商务广场B座,大牛带教 成长快 福利好,可转正,上海,快牛金科,0,com_ayrw1vvmbuop,4,不限,0,2018-10-31,1,BI实习生,"计算机/互联网,金融",<p>1、协助搭建公司风控BI体系；</p><p>2、设计风控数据收集、整合需求，搭建风控数据模型数据管理仓库和数据集市；</p><p>3、建立风控数据模型上线后的自动化监控和预警机制；</p><p>4、针对各个业务线建立风控指标体系，使用专业数据分析工具完成报表的设计与开发，并最大程度实现流程化、自动化；</p><p>5、跨部门沟通协调，解决数据处理、建模、分析，可视化过程中的各种问题。</p>,0,https://sxsimg.xiaoyuanzhao.com/D3/A0/D3DE31AA88009CC2116D5DFFC683E6A0.jpg,250,pages/zwDetail/zwDetail?uuid=inn_o9wbi1qnbmoq,200,10,0,2018-10-15 19:30:22,中文,500-2000人,https://www.shixiseng.com/intern/inn_o9wbi1qnbmoq
北京市海淀区北四环西路67号中关村国际创新大厦,前景行业，中科院大牛团队，工作氛围好，福利多，提供免费健身房,可转正,北京,志诺维思,0,com_7sgotbx1ezc9,3,本科,0,2018-10-31,1,算法工程师（自然语言处理）,"计算机/互联网,医药","<p>
	岗位职责：
</p>
<p>
	1. 负责医疗文本的信息抽取，语义相似度计算；
</p>
<p>
	2. 预测模型和医疗知识库的构建。
</p>
<p>
	<br>
</p>
<p>
	任职要求：
</p>
<p>
	1. 计算机，数学，统计学，自动化，生物信息学等相关专业，本科及以上学历；<br>
2. 熟悉数据挖掘，机器学习等基础知识，掌握常见的分类，聚类，词向量，概率图模型；<br>
3. 有良好的python或R编程基础，熟悉numpy，pandas，sk-learn， gensim，re，text2vec，stringr等常见文本处理工具；<br>
4. 有nlp项目经验，熟悉医疗文本，linux开发经验，或优秀应届毕业生优先；<br>
5. 有责任心，良好的沟通能力。<br>
</p>",0,https://sxsimg.xiaoyuanzhao.com/4B/75/4B4C5E70316199F0FF1337E1EE3F1575.png,250,pages/zwDetail/zwDetail?uuid=inn_pgthbyzzteny,200,5,0,2018-10-15 18:35:22,中文,50-150人,https://www.shixiseng.com/intern/inn_pgthbyzzteny
北京市西城区宣外大街6号庄胜广场北楼西翼816室,牛人团队；导师辅导；成长机会；扁平管理；团建活动；,可转正,北京,因诺资产,0,com_jd8g8towftsi,4,硕士,0,2018-10-31,1,量化数据实习生,金融,"<p>
	【工作职责】
</p>
<p>
	参与量化数据的整理、数据挖掘、策略开发；
</p>
<p>
	【职位要求】
</p>
<p>
	1、熟练使用python，理解基本的数据结构和使用场景，对python语言的本质和底层有一定了解。有基本的工程师思维，和基本的代码实现能力，能够运用python解决现实中的问题，并有至少一两个python相关的工程项目经历，1000行代码以上为佳。
</p>
<p>
	2、熟练掌握pandas，熟练掌握pandas的常用用法，以及熟悉pandans的高级用法，如groupby、rolling、multiindex，merge。
</p>
<p>
	3、有过相关数据分析经历，处理过非结构化数据，理解数据分析的基本图表形式，包括但不限于柱状图、饼状图、Box、Kde 等
</p>
<p>
	4、熟悉sql语句，能进行基本的增删改查，merge等操作。了解sql语句的高级用法如，rank over、partitionby等。
</p>
<p>
	5、有基本的统计学知识，概率分布、统计检验，参数估计，相关知识，熟悉线性回归。
</p>
<p>
	6、有过相关的数据挖掘经历，有一定的特征工程经历，对特征工程中的技术有自己的理解，了解基本的机器学习算法。
</p>
<p>
	7、有一定的投资经历为佳，包括但不限：股票、期货、债券、外汇、基金、数字货币等。
</p>
<p>
	8、对宏观经济，金融市场运行机制有一定的见解。
</p>
<p>
	【薪酬待遇】
</p>
<p>
	工资：200-300/天
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<span>【我们将为你提供】</span>&nbsp;<br>
1<span>、具有竞争力的实习工资：</span>&nbsp;
</p>
<p>
	&nbsp;<span>让你的每一分努力都收获满意的回报；</span>&nbsp;<br>
2<span>、完善的福利体系：</span>&nbsp;
</p>
<p>
	<span>午餐补助，通讯补助，免费健身，团队聚餐，生日聚会，集体出游，福利多多，让你感受到无微不至的人文关怀；</span>&nbsp;<br>
3<span>、健全的职业通路：</span>&nbsp;
</p>
<p>
	<span>全面深入的职业培养计划和完善的内部晋升体系，根据您的特征做不同的职业发展辅导，实行</span>1+1<span>的带教制度，只要付出，必有收获；</span>&nbsp;<br>
4<span>、和谐的企业文化：</span>&nbsp;
</p>
<p>
	<span>扁平化的管理，不定期团建，我们为每个人都提供了自由绽放的的机会和平台！</span>&nbsp;<br>
5<span>、转正机会：</span>&nbsp;
</p>
<p>
	<span>我们为表现优异的实习生提供转正机会，你将和来自于麻省理工、剑桥、清北的牛人一起共同奋斗，为投资者创造最大的价值，获得更大的成长。</span>&nbsp;
</p>
<p>
	<br>
<span>【联系方式】</span>&nbsp;<br>
&nbsp;<span>邮箱投递：</span><br>
<span>平台投递：前程无忧、智联招聘、拉钩网、应届生求职网</span><span>&nbsp;</span><br>
<span>投递格式：</span><br>
<span>来信必复，欢迎投递！</span>&nbsp;&nbsp;&nbsp;
</p>
<p>
	<br>
</p>
<p>
	<span> </span> 
</p>
<p style=""text-align:center;"">
	<span>【关于因诺】</span> 
</p>
<p>
	<span>&nbsp; &nbsp;</span><span> &nbsp;</span><span> 因诺（上海）资产管理有限公司，成立于</span>2014<span>年</span><span>9</span><span>月，致力于用量化投资的专业技术，为投资者创造长期稳健的收益。因诺资产的愿景是成为国内领先、国际一流，管理千亿资产的对冲基金。</span> 
</p>
<p>
	<br>
</p>
<p>
	&nbsp; &nbsp; &nbsp;&nbsp;<span>因诺崇尚研究，构建了高水平的量化投资策略体系和交易系统。自成立以来，因诺资产创造了卓越的业绩，三年来多次进入中国证券报、上海证券报、证券时报、中国基金报、排排网、朝阳永续、好买网、资管网等榜单前</span><span>3</span><span>名，获得了金牛奖、金阳光奖、金长江奖、英华奖等近</span><span>30</span><span>项权威大奖。</span> 
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<span>&nbsp; &nbsp; &nbsp; 因诺重视人才，坚信人才是投资之本、创新之源。因诺的团队核心人员来自华尔街，拥有多年国内外量化投资经验。员工都是来自麻省理工、剑桥、宾大、清华、北大等国内外顶尖高校的英才。</span> 
</p>
<p>
	<span>&nbsp; &nbsp; &nbsp; 因诺唯才是举，为你提供自由发挥才能的空间。因诺提供业内有竞争力的薪酬和激励，让你的每一分努力都收获满意的回报；因诺帮你培养严谨、高效、细致的职业习惯，为你将来发展铺平道路；因诺提供全面深入的职业培养计划，帮助你成为优秀的职业专家；因诺提供体贴入微的人文关怀，让你在因诺的每一天都能够享受工作。</span> 
</p>
<p>
	<span>&nbsp; &nbsp; &nbsp; 因诺是一家年轻的公司，这里有扁平化的架构，有坦诚、开放、融洽的氛围；因诺是一家自由的公司，这里有多元和包容的工作环境，鼓励不同背景的思想碰撞，产生更多创新的火花。</span> 
</p>
<p>
	<span>&nbsp; &nbsp; &nbsp; 因为承诺，我们全力以赴，因诺诚挚邀请你加入，共创未来！</span> 
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>",0,https://sxsimg.xiaoyuanzhao.com/14/B3/149A16ADF81CD046B39128B84328E2B3.png,250,pages/zwDetail/zwDetail?uuid=inn_fpxd0sv5qlex,200,4,0,2018-10-15 18:23:46,中文,15-50人,https://www.shixiseng.com/intern/inn_fpxd0sv5qlex
北京市东城区北三环东路 36 号，环球贸易中心 E 座 901,公司环境好，带薪实习，免费下午茶,面议,北京,IDC咨询,0,com_vefuayrz5zw1,4,不限,0,2018-10-31,1,Research分析师实习生,"通信/电子,企业服务","<div><p><span style=""color:black;font-size:10pt;"">工作内容：</span> </p><p><span style=""color:black;font-size:10pt;""><br> </span> </p><p><span style=""color:black;font-size:10pt;"">负责在网上抓取行业信息和城市信息 </span> </p><p><span style=""color:black;font-size:10pt;""><br> </span> </p><p><span style=""color:black;font-size:10pt;"">岗位要求&nbsp; </span> </p><p><span style=""color:black;font-size:10pt;""><br> </span> </p><p><span style=""color:black;font-size:10pt;"">熟练使用excel</span> </p><p><span style=""color:black;font-size:10pt;"">有责任心 ，认真仔细</span> </p></div>",0,https://sxsimg.xiaoyuanzhao.com/71/96/71C1FA5D34DBA6A5314314B52C8A0996.png,150,pages/zwDetail/zwDetail?uuid=inn_cr9joqlprtuv,100,4,0,2018-10-15 17:38:37,中文,150-500人,https://www.shixiseng.com/intern/inn_cr9joqlprtuv
北京市朝阳区酒仙桥中路18号国投创意信息产业园北楼5层,海外项目,可转正,北京,人人公司,0,com_kz09jjbdxayw,5,本科,0,2018-11-30,1,人人事业部-TP-数据挖掘工程师,"互联网,移动互联网","岗位描述: <br> 基于数据挖掘和机器学习等解决包括但不限于广告、推荐、搜索和用户增长等实际问题，通过数据模型推动产品技术研发。<br> 任职要求: <br> 1. 计算机或相关理工科专业学习背景,本科以上在校学生 <br> 2. 熟练掌握数据结构与算法相关知识，有数据挖掘相关工作经验者优先，有机器学习、数据挖掘和相关算法背景优先<br> 3. 有极佳的逻辑分析能力和学习能力，善于应对各种智力挑战,热爱探索和钻研、对技术充满激情 <br> 4. 有python、hadoop、shell脚本等经验者，对数据挖掘、算法有深入研究者优先<br> 5. ACM竞赛成绩好的优先、发表过国际会议论文的优先",0,https://sxsimg.xiaoyuanzhao.com/E1/C2/E1795F017839EC48CAA1847BBAC502C2.jpg,2,pages/zwDetail/zwDetail?uuid=inn_qnaz845xt5oz,1,4,0,2018-10-15 17:08:52,中文,500-2000人,https://www.shixiseng.com/intern/inn_qnaz845xt5oz
广州市番禺区广州大学城信息枢纽楼东入口6层熵商科技,数据模型、算法研究，地铁周边，国家假期，团建活动,可转正,广州,留海科技,0,com_ybhlee0ddjkc,4,本科,0,2018-11-30,1,数据分析实习生,计算机/互联网,"<p>
	职位描述：
</p>
<p>
	1. 参与商业项目需求分析，协助制定方案，完成报告；
</p>
<p>
	2. 在指导下获取和整理业务所需的数据；
</p>
<p>
	3.&nbsp;<span>在指导下持续完善业务分析模型</span>和算法；
</p>
<p>
	4.&nbsp;定期输出数据分析报告。
</p>
<p>
	<br>
</p>
<p>
	职位要求：
</p>
<p>
	1.大四或研二学生，计算机、工商管理、市场营销、金融、经济学、数学、社会学、房地产、城市规划等相关专业优先；
</p>
<p>
	2.一周实习4-5天优先，需保证实习3月以上（周末双休）；
</p>
<p>
	3.具备系统的数据收集能力和独立思考能力，具有数据敏感度，沟通能力好；
</p>
<p>
	4.有课外数据分析练手、参与数学建模比赛、参加数据挖掘和分析比赛者优先；
</p>
<p>
	5.ASAP
</p>
<p>
	<span>注：我们希望招收的是优秀的实习，实习毕业后转正。（不接受短期实习）</span> 
</p>",0,https://sxsimg.xiaoyuanzhao.com/D0/9E/D0848DCCCEFF273F1C09D531630F8F9E.png,120,pages/zwDetail/zwDetail?uuid=inn_udnbqiuyvahh,100,8,0,2018-10-15 16:04:30,中文,15-50人,https://www.shixiseng.com/intern/inn_udnbqiuyvahh
北京朝阳区太阳宫中路12号冠城大2层,机会众多,可转正,北京,便利蜂,0,com_y7e4cwy8suvp,4,本科,0,2018-10-23,1,数据挖掘,"计算机/互联网,快消","<p>工作职责：</p><p>1.&nbsp;&nbsp;&nbsp;
运用数据挖掘/机器学习相关理论和方法，深入挖掘业务数据，洞察业务规律；</p><p>2.&nbsp;&nbsp;&nbsp;
针对各业务线进行数据分析、特征提取、模型训练与效果评估；</p><p>3.&nbsp;&nbsp;&nbsp;
参与智慧供应链和物流体系建设，包括但不限于自动订货/补货、自动化库存管理、智能排线；</p><p>4.&nbsp;&nbsp;&nbsp;
了解业务背景及需求，创建并持续优化供应链、物流等相关模型；</p><p>5.&nbsp;&nbsp;&nbsp;
完成部门安排的其他数据相关工作任务。</p><p><br></p><p>任职资格：</p><p>1.&nbsp;&nbsp;&nbsp;
985或211大学本科或者研究生背景，计算机、统计学、应用数学相关专业；</p><p>2.&nbsp;&nbsp;&nbsp;
深刻理解机器学习与数据挖掘相关算法原理，包括但不限于回归、分类、神经网络、图计算、概率统计、最优化算法等，有实际项目开发、应用经验优先；</p><p>3.&nbsp;&nbsp;&nbsp;
熟练使用常用算法和数据结构，对算法有较强的实现能力；</p><p>4.&nbsp;&nbsp;&nbsp;
至少掌握一种编程语言，Java、Scala、Python等，熟练使用SQL，熟悉Hadoop、Hive、MapReduce、Spark等技术平台；</p><p>5.&nbsp;&nbsp;&nbsp;
对电商、物流、零售业务有深厚的研究兴趣，对实际业务有较强的适应和学习能力；</p><p>6.&nbsp;&nbsp;&nbsp;
对解决挑战性问题充满激情，有强烈的上进心和求知欲，善于学习新事物，渴望用技术改变未来。</p>",0,https://sxsimg.xiaoyuanzhao.com/52/F6/527866DB4EEF8958FEC3A2A7ECCC7DF6.png,298,pages/zwDetail/zwDetail?uuid=inn_z0lr90eh15r1,200,5,0,2018-10-15 16:04:15,中文,2000人以上,https://www.shixiseng.com/intern/inn_z0lr90eh15r1
湖南省长沙市岳麓区岳麓街道潇湘中路328号58众创（中南大学新校区北边）,"提供转正机会，全球化工作,全英文环境,薪酬待遇优,带薪年假",可转正,长沙,Sandalwood Advisors,0,com_l6irtudagnyb,5,本科,0,2020-09-30,1,爬虫工程师,金融,<div>一、岗位职责：</div><div>1.参与公司数据自动化分析平台的开发和维护。</div><div>2.参与公司大数据采集、数据可视化呈现的工作。</div><div>3.参与公司数据交付平台的维护及二次开发工作。</div><div>4.参与公司其他IT方面的建设工作。</div><div><br> </div><div>二、任职资格：</div><div>1.精通Java语言基础，熟练使用Spring系列框架。</div><div>2.掌握常见的数据结构和算法，具备良好的编程能力，能编写高健壮性的程序。</div><div>3.使用过常用的数据库，并能熟练编写SQL，能编写存储过程。</div><div>4.有Web前端开发和Python项目经验优先考虑。</div><div>5.思路清晰，学习能力强，踏实肯干，具有较好的团队合作精神。</div><div>6.计算机或相关专业本科及以上学历，有工作经验优先，亦欢迎优秀应届毕业生投递简历。</div>,0,https://sxsimg.xiaoyuanzhao.com/04/2F/04E08D158423F8A964EB485C77365F2F.png,200,pages/zwDetail/zwDetail?uuid=inn_nt56ic1xicdq,150,12,0,2018-10-15 15:45:47,中文,15-50人,https://www.shixiseng.com/intern/inn_nt56ic1xicdq
北京朝阳区三元桥时间国际A座1503,晋升空间大，培训机会多，薪资优厚，双休，六险一金,可转正,北京,德昂公司,0,com_zazbhyhggxg6,5,本科,0,2018-12-31,1,数据分析数据挖掘实习生,软件,"<p><span>一</span> <span>您可以参与丰富多彩的工作内容</span> </p><p>1.&nbsp;售前和市场材料准备</p><p>a)&nbsp;制作和更新统计分析和数据挖掘软件的售前材料；&nbsp;</p><p>b)&nbsp;制作和完善统计分析和数据挖掘软件的案例；&nbsp;</p><p>c)&nbsp;撰写推广软文</p><p>d)&nbsp;参与市场调研和撰写调研报告</p><p>2.&nbsp;参与售前工作</p><p>a)&nbsp;对客户做产品的演示和介绍</p><p>b)&nbsp;<span>进行需求访谈和</span>POC工作</p><p>c)&nbsp;进行方案制作和讲解</p><p>3.&nbsp;参与市场工作</p><p>a)&nbsp;负责市场推广文案策划</p><p>b)&nbsp;参与体验会和数据分析沙龙介绍产品和案例</p><p>c)&nbsp;负责需求调研、数据分析、商业分析等；&nbsp;</p><p>4.&nbsp;参与项目工作</p><p>a)&nbsp;需求调研</p><p>b)&nbsp;项目规划</p><p>c)&nbsp;模型设计</p><p>d)&nbsp;项目落地</p><p>e)&nbsp;文档撰写</p><p>f)&nbsp;上线运营</p><p>5.&nbsp;产品开发—参与数据分析应用产品开发</p><p>6.&nbsp;建立技术专家生态链</p><p><br></p><p><span>二</span> <span>需要自我激励成长的你</span> </p><p>1.&nbsp;希望未来成为数据科学家，商业分析专家</p><p>2.&nbsp;统招本科及以上学历，在校研究生或应届毕业生皆可；</p><p>3.&nbsp;数学、统计学，计算机等相关专业优先；</p><p>4.&nbsp;<span>熟练使用</span>excel、SPSS，R,Python等数据分析和统计分析工具；</p><p>5.&nbsp;<span>如果熟练掌握</span> SQL，熟悉数据挖掘的常用算法，拥有海量数据处理和挖掘经验者优先；</p><p>6.&nbsp;对数据敏感，逻辑严谨，责任心强，工作主动自驱，沟通能力强；</p><p>7.&nbsp;具有良好的商业敏感度和数据分析技能，能够开发创新而实际的分析方法以解决复杂的商业问题。</p><p>8.&nbsp;英语流利会有更好的机会</p><p><br></p><p></p><p>实习工资：面议，从优。</p><p><br></p><p><span>工作地点：北京市朝阳区三元桥时间国际</span>A座1503</p><p><br></p><p>公司简介：</p><p><span>普策数成立于</span><span>2018年8月，为欧洲Predictive Solutions，德昂公司和台湾析数（蓝宝树脂投资子公司）在中国地区的合资公司，是集</span> </p><p><span>数据分析和数据挖掘产品的营销，培训, 技术支持，和实施服务销于一体的新一代数据分析服务公司。</span> </p><p><span>主要销售产品为PS IMAGO PRO</span><span>（数据分析、仪表盘制作工具）</span><span>, PS CLEMENTINE PRO数据挖掘工具等。该产品除了拥有原SPSS的</span> </p><p><span>所有功能外，还增加了自动建模排程，可视化图表报告，以及和Open source的融合功能比如Python和R。</span> </p><p><span>Predictive Solutions是一家在欧洲专注于数据挖掘和统计分析软件的咨询服务公司。他们在欧洲已经成为IBM最强的OEM合作伙伴，</span> </p><p><span>基于SPSS产品持续进行产品的改进和优化工作。</span> </p><p><span>值此大数据和人工智能产业蓬勃发展之际，普策数希望透过</span><span>PS的产品推广，完善的培训认证体系，拓展更广大的分析应用，结合为</span> </p><p><span>数众多的数据分析学习者，分析人员和科学家， 建立一个完整的产业生态链，让数据分析应用能助力企业决策，支持国家的大数据</span> </p><p><span>和人工智能产业发展。</span> </p><p></p>",0,https://sxsimg.xiaoyuanzhao.com/company_logo/2015-44/f5X98NjZSbRPJEM.jpg,150,pages/zwDetail/zwDetail?uuid=inn_7wqowonvmqyx,100,11,0,2018-10-15 15:44:01,中文,50-150人,https://www.shixiseng.com/intern/inn_7wqowonvmqyx
北京市朝阳区北苑路28号院1号楼－潮驿178－A座3层,发展前景，近地铁站，健身房，工作环境、氛围,可转正,北京,龙图游戏,0,com_myfghamlidzp,4,本科,0,2018-11-14,0,数据挖掘工程师-2019届校招,计算机/互联网,"1、大数据相关专业<br>
2、熟悉常用机器学习和数据挖掘算法<br>
3、对算法的优缺点及适用场景有自己的见解<br>
4、熟悉Linux工作环境，熟悉Java开发，熟悉 PythonShell等脚本语言 熟悉hadoopSparkStormHive等分布式计算技术<br>",0,https://sxsimg.xiaoyuanzhao.com/B3/8E/B35C2F427E2BFF2E1F5D6B7496B8C78E.jpg,0,pages/zwDetail/zwDetail?uuid=inn_0uws80vriddf,0,4,0,2018-10-15 14:15:31,中文,500-2000人,https://www.shixiseng.com/intern/inn_0uws80vriddf
天津经济技术开发区第一大街MSD-C3 21层,大公司 数据挖掘,面议,天津,搜狐,0,com_c8jyhp2sfx6x,5,硕士,0,2018-10-29,1,数据挖掘方向实习生,互联网,<p>岗位职责：<span></span> </p><p>1.使用数据挖掘算法从用户行为数据中挖掘有价值的知识<span>;</span> </p><p>2.负责协助算法工程师与数据标注团队，定期完成数据标注<span>;</span> </p><p><br></p><p>任职要求：<span></span> </p><p>1.数学，统计，计算机或者相关专业硕士及以上学历；<span></span> </p><p>2.熟悉<span>Java</span>，<span>C++</span>，<span>Python</span>等一种或一种以上编程语言；<span></span> </p><p>3.有数据挖掘相关理论基础和实践经验者优先；<span></span> </p><p>4.一周实习<span>3</span>天以上，实习<span>6</span>个月以上。<span></span> </p>,0,https://sxsimg.xiaoyuanzhao.com/94/93/94BC427ED7872FD502E14342F2BA0A93.jpg,200,pages/zwDetail/zwDetail?uuid=inn_15ulz2vimv9c,150,4,0,2018-10-15 13:41:19,中文,2000人以上,https://www.shixiseng.com/intern/inn_15ulz2vimv9c
北京市-大兴区,免费班车，世界五百强,可转正,北京,京东,0,com_lhnlgca0hzdq,3,硕士,0,2018-10-31,1,数据分析实习生,计算机/互联网,"<p>
	撰写数据分析专题报告，通过数据挖掘，清洗，处理，呈现
</p>
<p>
	<br>
</p>
<p>
	任职要求
</p>
<p>
	1、会计、计算机等相关专业；<br>
2、能满足一周工作3天及以上；<br>
3、满足3个月及以上；<br>
4、理解&amp;学习能力强；<br>
5、工具使用流利、会SQL者优先；
</p>",0,https://sxsimg.xiaoyuanzhao.com/AA/27/AA99A3B0B5B22B9A03E78850E0D8A227.png,150,pages/zwDetail/zwDetail?uuid=inn_arthodniczn9,100,5,0,2018-10-15 13:35:19,中文,2000人以上,https://www.shixiseng.com/intern/inn_arthodniczn9
北京市东城区西总布胡同46号明阳国际中心B座,全球化团队，每周学习分享，优秀员工股权激励计划，竞争力的薪酬,面议,北京,Opera,0,com_0lz7jllk7tto,3,硕士,0,2018-10-29,1,风控数据挖掘工程师-2019年毕业,计算机/互联网,"<p>
	<strong>工作内容：</strong>
</p>
<p>
	1、参与风控规划、模型的开发、验证以及相关策略的定制和优化；
</p>
<p>
	2、构建用户画像、预测、风险监控等系统，对未来风险评估预测；
</p>
<p>
	<br>
</p>
<p>
	<strong>我们希望你是什么样的人？</strong>
</p>
<p>
	1、2019年毕业，计算机相关专业，研究生以上学历；
</p>
<p>
	2、优秀的逻辑思维能力和数据分析能力
</p>
<p>
	3、对数据敏感，熟悉常用数据挖掘算法。
</p>
<p>
	<br>
</p>
<p>
	<span style=""color:#c0504d;""><strong>注</strong></span>：薪资：本科-硕士-博士4k-10k 博士：400/天
</p>",0,https://sxsimg.xiaoyuanzhao.com/FA/38/FAE0A29AB9839B173A116BF34102EC38.png,400,pages/zwDetail/zwDetail?uuid=inn_u8oripz1crha,300,4,0,2018-10-15 13:34:43,中文,150-500人,https://www.shixiseng.com/intern/inn_u8oripz1crha
北京市海淀区彩和坊路10号1+1大厦7层718,午餐补助，技术牛人多，内部培训，工作环境好,面议,北京,思图场景,0,com_nss1btwenzae,3,本科,0,2018-10-24,1,研发工程师助理,计算机/互联网,<strong>该职位接受寒假实习&长期实习。</strong><br><br>工作内容：<br>协助研发人员进行相关资料整理，测试等工作<br>要求：<br>1. &nbsp; &nbsp;工作踏实认真，能够吃苦耐劳；<br>2. &nbsp; &nbsp;熟练运用办公软件；<br>3. &nbsp; &nbsp;沟通能力强，能够及时处理工作任务；<br>4. &nbsp; &nbsp;每周实习3天以上。<br>,0,https://sxsimg.xiaoyuanzhao.com/1F/2E/1F0A427286413E193322C7ED317EC62E.jpg,200,pages/zwDetail/zwDetail?uuid=inn_5kqojkrmgw2p,100,7,0,2018-10-15 13:24:35,中文,15-50人,https://www.shixiseng.com/intern/inn_5kqojkrmgw2p
上海 人民广场,Marketing Analytics Intern,面议,上海,eBay,0,com_sovvabwfeqes,3,不限,0,2018-10-22,1,Marketing Analytics,互联网,"<span> </span>
<p>
	<span>This
role is to work with Marketing Analytics team and provide results to each
different functions within the corporation, suitable for students with
technical background who are seeking an opportunity to understand the holistic
business operational process by practicing in the leading e-commerce company
ebay.<br>
<br>
<strong>Requirements:</strong><br>
* Participated and merited in courses of Computer Science and Mathematics,
preferably good with Statistics too.<br>
* Proficient in SQL, Microsoft Suite(Excel, Word and Powerpoint) and at least
one programming language<br>
* Good communication skills, experiences in social activities are appreciated<br>
* Strong English literacy, qualified with CET4 or better<br>
* Regulated and organized personal timetable, at least 3 days a week and 6
months<br>
<br>
<strong>Responsibilities:</strong><br>
* Maintaining and delivering time-sensitive reports on regular basis<br>
* Communicating with requestors/clients and comprehending their business
related data requirement.<br>
* Database operation including extraction, processing and delivery on demand<br>
* Documentation preparation in both business and technical areas<br>
<br>
Office Location:<br>
* Xizang Middle Road No.268 Raffles 16F<br>
<br>
Salary and allowance:<br>
* Bachelor: Base Salary 150RMB and Meal Allowance 25RMB per day<br>
* Master: Base Salary 160RMB and Meal Allowance 25RMB per day<br>
&nbsp;</span>
</p>
<span> </span>
<p>
	<br>
</p>
<span> </span>",0,https://sxsimg.xiaoyuanzhao.com/CC/A6/CC02C742C0CD9430B7C85470C63530A6.png,185,pages/zwDetail/zwDetail?uuid=inn_kyghrnvosf0p,175,10,0,2018-10-15 12:59:23,中文,150-500人,https://www.shixiseng.com/intern/inn_kyghrnvosf0p
